Account ID,Event,Timestamp,Page URL,Button Label
541,Page Viewed,2022-04-01T20:53:26,www.piespace.example/login,
30,Page Viewed,2022-04-01T20:54:39,www.piespace.example/invite,
130,Page Viewed,2022-04-01T20:58:31,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:03:47,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:05:59,www.piespace.example/pies,
42,Page Viewed,2022-04-01T21:06:51,www.piespace.example/pies,
189,Page Viewed,2022-04-01T21:10:15,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:10:43,www.piespace.example/home,
189,Page Viewed,2022-04-01T21:11:32,www.piespace.example/login,
30,Page Viewed,2022-04-01T21:13:42,www.piespace.example/home,
30,Page Viewed,2022-04-01T21:23:03,www.piespace.example/pies,
205,Page Viewed,2022-04-01T21:23:29,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:24:42,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:27:54,www.piespace.example/pies,
42,Page Viewed,2022-04-01T21:28:58,www.piespace.example/help,
42,Page Viewed,2022-04-01T21:29:12,www.piespace.example/home,
30,Page Viewed,2022-04-01T21:29:33,www.piespace.example/home,
42,Page Viewed,2022-04-01T21:30:02,www.piespace.example/help,
42,Page Viewed,2022-04-01T21:30:09,www.piespace.example/login,
30,Page Viewed,2022-04-01T21:30:44,www.piespace.example/home,
42,Page Viewed,2022-04-01T21:32:16,www.piespace.example/home,
30,Page Viewed,2022-04-01T21:32:17,www.piespace.example/login,
42,Page Viewed,2022-04-01T21:33:58,www.piespace.example/login,
453,Page Viewed,2022-04-01T21:40:09,www.piespace.example/invite,
453,Page Viewed,2022-04-01T21:46:53,www.piespace.example/pies,
30,Page Viewed,2022-04-01T21:48:47,www.piespace.example/help,
30,Page Viewed,2022-04-01T21:56:28,www.piespace.example/invite,
30,Page Viewed,2022-04-01T22:00:42,www.piespace.example/invite,
68,Page Viewed,2022-04-01T22:06:33,www.piespace.example/login,
20,Page Viewed,2022-04-01T22:08:05,www.piespace.example/login,
20,Page Viewed,2022-04-01T22:08:05,www.piespace.example/invite,
189,Page Viewed,2022-04-01T22:15:09,www.piespace.example/pies,
20,Page Viewed,2022-04-01T22:15:25,www.piespace.example/login,
20,Page Viewed,2022-04-01T22:15:25,www.piespace.example/pies,
20,Page Viewed,2022-04-01T22:15:25,www.piespace.example/login,
20,Page Viewed,2022-04-01T22:15:25,www.piespace.example/login,
57,Page Viewed,2022-04-01T22:17:02,www.piespace.example/help,
57,Page Viewed,2022-04-01T22:17:02,www.piespace.example/home,
57,Page Viewed,2022-04-01T22:22:17,www.piespace.example/invite,
42,Page Viewed,2022-04-01T22:28:26,www.piespace.example/home,
42,Page Viewed,2022-04-01T22:28:27,www.piespace.example/help,
57,Page Viewed,2022-04-01T22:31:20,www.piespace.example/home,
42,Page Viewed,2022-04-01T22:33:11,www.piespace.example/pies,
30,Page Viewed,2022-04-01T22:34:13,www.piespace.example/home,
42,Page Viewed,2022-04-01T22:36:02,www.piespace.example/home,
30,Page Viewed,2022-04-01T22:39:46,www.piespace.example/help,
57,Page Viewed,2022-04-01T22:43:19,www.piespace.example/pies,
30,Page Viewed,2022-04-01T22:46:42,www.piespace.example/home,
42,Page Viewed,2022-04-01T22:48:50,www.piespace.example/login,
42,Page Viewed,2022-04-01T22:56:14,www.piespace.example/help,
57,Page Viewed,2022-04-01T23:10:48,www.piespace.example/invite,
42,Page Viewed,2022-04-01T23:11:39,www.piespace.example/invite,
42,Page Viewed,2022-04-01T23:19:24,www.piespace.example/help,
42,Page Viewed,2022-04-01T23:22:26,www.piespace.example/invite,
595,Button Clicked,2022-04-01T23:38:06,,Signup
149,Button Clicked,2022-04-02T01:04:09,,Checkout
149,Page Viewed,2022-04-02T01:07:12,www.piespace.example/login,
392,Page Viewed,2022-04-02T01:16:28,www.piespace.example/login,
392,Page Viewed,2022-04-02T01:16:28,www.piespace.example/pies,
392,Page Viewed,2022-04-02T01:16:29,www.piespace.example/invite,
392,Page Viewed,2022-04-02T01:16:29,www.piespace.example/login,
392,Page Viewed,2022-04-02T01:16:30,www.piespace.example/help,
392,Page Viewed,2022-04-02T01:16:31,www.piespace.example/login,
590,Page Viewed,2022-04-02T01:23:21,www.piespace.example/pies,
808,Button Clicked,2022-04-02T01:56:35,,Invite
125,Page Viewed,2022-04-02T02:07:51,www.piespace.example/invite,
125,Page Viewed,2022-04-02T02:07:52,www.piespace.example/login,
450,Page Viewed,2022-04-02T05:15:20,www.piespace.example/login,
475,Button Clicked,2022-04-02T05:24:28,,Signup
475,Page Viewed,2022-04-02T05:24:49,www.piespace.example/help,
125,Page Viewed,2022-04-02T05:39:52,www.piespace.example/login,
1452,Button Clicked,2022-04-02T07:01:38,,Signup
91,Button Clicked,2022-04-02T07:05:43,,Checkout
171,Page Viewed,2022-04-02T07:26:39,www.piespace.example/login,
125,Page Viewed,2022-04-02T07:49:48,www.piespace.example/pies,
171,Page Viewed,2022-04-02T07:56:54,www.piespace.example/help,
125,Page Viewed,2022-04-02T07:59:59,www.piespace.example/login,
171,Page Viewed,2022-04-02T08:03:37,www.piespace.example/invite,
171,Page Viewed,2022-04-02T08:18:34,www.piespace.example/invite,
171,Page Viewed,2022-04-02T08:23:31,www.piespace.example/login,
511,Page Viewed,2022-04-02T08:56:19,www.piespace.example/login,
1357,Button Clicked,2022-04-02T09:32:17,,Invite
450,Button Clicked,2022-04-02T09:56:09,,Subscribe
894,Page Viewed,2022-04-02T09:56:59,www.piespace.example/help,
894,Page Viewed,2022-04-02T09:57:00,www.piespace.example/invite,
894,Page Viewed,2022-04-02T09:57:01,www.piespace.example/invite,
450,Button Clicked,2022-04-02T10:03:54,,Invite
450,Page Viewed,2022-04-02T10:04:22,www.piespace.example/invite,
450,Button Clicked,2022-04-02T10:35:56,,Subscribe
450,Page Viewed,2022-04-02T10:37:11,www.piespace.example/login,
219,Page Viewed,2022-04-02T10:49:37,www.piespace.example/login,
450,Button Clicked,2022-04-02T11:05:34,,Invite
450,Page Viewed,2022-04-02T11:06:49,www.piespace.example/home,
595,Page Viewed,2022-04-02T12:21:40,www.piespace.example/pies,
595,Page Viewed,2022-04-02T12:21:40,www.piespace.example/login,
595,Page Viewed,2022-04-02T12:54:14,www.piespace.example/pies,
595,Page Viewed,2022-04-02T12:54:14,www.piespace.example/help,
595,Page Viewed,2022-04-02T12:54:14,www.piespace.example/pies,
11,Page Viewed,2022-04-02T14:14:50,www.piespace.example/invite,
11,Page Viewed,2022-04-02T14:19:50,www.piespace.example/help,
1388,Button Clicked,2022-04-02T14:58:47,,Signup
506,Button Clicked,2022-04-02T15:44:43,,Subscribe
492,Page Viewed,2022-04-02T16:20:46,www.piespace.example/login,
56,Page Viewed,2022-04-02T17:07:28,www.piespace.example/login,
506,Page Viewed,2022-04-02T17:41:14,www.piespace.example/pies,
175,Page Viewed,2022-04-02T18:18:19,www.piespace.example/help,
175,Page Viewed,2022-04-02T18:19:39,www.piespace.example/pies,
175,Page Viewed,2022-04-02T18:23:44,www.piespace.example/invite,
56,Page Viewed,2022-04-02T18:31:12,www.piespace.example/invite,
175,Page Viewed,2022-04-02T18:31:26,www.piespace.example/login,
56,Page Viewed,2022-04-02T18:43:00,www.piespace.example/invite,
175,Page Viewed,2022-04-02T18:45:33,www.piespace.example/login,
705,Button Clicked,2022-04-02T19:39:33,,Subscribe
597,Page Viewed,2022-04-02T20:07:15,www.piespace.example/invite,
597,Page Viewed,2022-04-02T20:09:19,www.piespace.example/home,
597,Page Viewed,2022-04-02T20:12:46,www.piespace.example/help,
597,Page Viewed,2022-04-02T20:15:02,www.piespace.example/help,
206,Page Viewed,2022-04-02T21:05:45,www.piespace.example/invite,
705,Page Viewed,2022-04-02T22:21:08,www.piespace.example/invite,
652,Button Clicked,2022-04-03T03:30:53,,Checkout
1009,Button Clicked,2022-04-03T06:08:02,,Invite
1009,Page Viewed,2022-04-03T06:17:42,www.piespace.example/help,
675,Page Viewed,2022-04-03T06:45:39,www.piespace.example/invite,
68,Page Viewed,2022-04-03T06:47:48,www.piespace.example/pies,
68,Page Viewed,2022-04-03T06:47:48,www.piespace.example/help,
68,Page Viewed,2022-04-03T06:47:48,www.piespace.example/pies,
68,Page Viewed,2022-04-03T06:47:48,www.piespace.example/login,
68,Page Viewed,2022-04-03T06:47:48,www.piespace.example/pies,
68,Page Viewed,2022-04-03T06:47:49,www.piespace.example/invite,
68,Page Viewed,2022-04-03T06:50:51,www.piespace.example/home,
68,Page Viewed,2022-04-03T07:10:45,www.piespace.example/pies,
778,Button Clicked,2022-04-03T07:52:26,,Checkout
778,Page Viewed,2022-04-03T07:57:13,www.piespace.example/invite,
778,Page Viewed,2022-04-03T07:57:13,www.piespace.example/help,
778,Page Viewed,2022-04-03T07:57:14,www.piespace.example/help,
778,Page Viewed,2022-04-03T07:57:14,www.piespace.example/pies,
778,Page Viewed,2022-04-03T07:57:15,www.piespace.example/pies,
778,Page Viewed,2022-04-03T07:57:15,www.piespace.example/pies,
778,Page Viewed,2022-04-03T07:57:16,www.piespace.example/help,
778,Page Viewed,2022-04-03T07:57:17,www.piespace.example/login,
112,Button Clicked,2022-04-03T08:02:44,,Create Item
112,Button Clicked,2022-04-03T08:03:38,,Checkout
112,Button Clicked,2022-04-03T08:04:08,,Create Item
722,Button Clicked,2022-04-03T08:47:53,,Create Item
91,Page Viewed,2022-04-03T09:47:43,www.piespace.example/pies,
881,Page Viewed,2022-04-03T10:56:00,www.piespace.example/help,
722,Page Viewed,2022-04-03T11:33:47,www.piespace.example/home,
511,Page Viewed,2022-04-03T11:34:10,www.piespace.example/login,
511,Page Viewed,2022-04-03T11:39:57,www.piespace.example/invite,
722,Page Viewed,2022-04-03T11:41:29,www.piespace.example/pies,
11,Button Clicked,2022-04-03T12:32:36,,Create Item
11,Page Viewed,2022-04-03T12:34:49,www.piespace.example/pies,
11,Page Viewed,2022-04-03T12:52:22,www.piespace.example/login,
1018,Page Viewed,2022-04-03T13:18:10,www.piespace.example/invite,
1018,Page Viewed,2022-04-03T13:29:47,www.piespace.example/pies,
1018,Page Viewed,2022-04-03T13:43:47,www.piespace.example/invite,
1018,Page Viewed,2022-04-03T13:45:39,www.piespace.example/pies,
1018,Page Viewed,2022-04-03T13:48:18,www.piespace.example/invite,
122,Page Viewed,2022-04-03T14:28:15,www.piespace.example/home,
122,Button Clicked,2022-04-03T15:12:58,,Invite
122,Page Viewed,2022-04-03T15:14:52,www.piespace.example/invite,
122,Page Viewed,2022-04-03T15:41:10,www.piespace.example/home,
506,Page Viewed,2022-04-03T16:54:19,www.piespace.example/login,
705,Page Viewed,2022-04-03T18:37:48,www.piespace.example/home,
705,Page Viewed,2022-04-03T19:21:37,www.piespace.example/login,
705,Page Viewed,2022-04-03T19:31:19,www.piespace.example/home,
705,Page Viewed,2022-04-03T19:31:20,www.piespace.example/invite,
705,Page Viewed,2022-04-03T19:31:20,www.piespace.example/pies,
652,Button Clicked,2022-04-03T19:46:41,,Create Item
122,Button Clicked,2022-04-03T20:40:01,,Subscribe
122,Page Viewed,2022-04-03T20:40:08,www.piespace.example/help,
122,Page Viewed,2022-04-03T20:41:08,www.piespace.example/invite,
705,Page Viewed,2022-04-03T20:41:14,www.piespace.example/pies,
705,Page Viewed,2022-04-03T20:41:41,www.piespace.example/pies,
122,Button Clicked,2022-04-03T20:43:30,,Create Item
597,Page Viewed,2022-04-03T21:13:37,www.piespace.example/help,
169,Button Clicked,2022-04-03T21:19:57,,Checkout
169,Button Clicked,2022-04-03T21:26:39,,Subscribe
193,Page Viewed,2022-04-03T21:35:40,www.piespace.example/invite,
83,Page Viewed,2022-04-03T22:06:52,www.piespace.example/home,
83,Page Viewed,2022-04-03T22:22:49,www.piespace.example/pies,
83,Page Viewed,2022-04-03T22:36:52,www.piespace.example/login,
83,Page Viewed,2022-04-03T22:51:38,www.piespace.example/login,
11,Page Viewed,2022-04-03T23:02:15,www.piespace.example/pies,
175,Page Viewed,2022-04-03T23:08:36,www.piespace.example/pies,
91,Page Viewed,2022-04-04T00:30:54,www.piespace.example/invite,
91,Button Clicked,2022-04-04T00:32:56,,Signup
91,Page Viewed,2022-04-04T00:36:48,www.piespace.example/invite,
91,Page Viewed,2022-04-04T00:38:24,www.piespace.example/home,
91,Page Viewed,2022-04-04T01:04:54,www.piespace.example/home,
91,Page Viewed,2022-04-04T01:17:09,www.piespace.example/home,
91,Page Viewed,2022-04-04T01:20:05,www.piespace.example/home,
652,Page Viewed,2022-04-04T01:38:44,www.piespace.example/login,
645,Page Viewed,2022-04-04T01:58:16,www.piespace.example/invite,
652,Page Viewed,2022-04-04T02:03:22,www.piespace.example/help,
91,Page Viewed,2022-04-04T02:27:52,www.piespace.example/pies,
91,Page Viewed,2022-04-04T02:40:39,www.piespace.example/home,
11,Page Viewed,2022-04-04T02:53:32,www.piespace.example/home,
11,Page Viewed,2022-04-04T02:53:32,www.piespace.example/home,
91,Page Viewed,2022-04-04T02:53:39,www.piespace.example/pies,
91,Page Viewed,2022-04-04T02:54:34,www.piespace.example/login,
91,Page Viewed,2022-04-04T03:05:05,www.piespace.example/help,
228,Button Clicked,2022-04-04T03:23:22,,Subscribe
228,Page Viewed,2022-04-04T03:29:23,www.piespace.example/login,
228,Page Viewed,2022-04-04T03:30:01,www.piespace.example/login,
91,Page Viewed,2022-04-04T03:32:54,www.piespace.example/login,
91,Page Viewed,2022-04-04T03:34:11,www.piespace.example/pies,
91,Page Viewed,2022-04-04T03:44:31,www.piespace.example/help,
1018,Page Viewed,2022-04-04T03:50:37,www.piespace.example/pies,
1018,Page Viewed,2022-04-04T03:58:22,www.piespace.example/pies,
12,Page Viewed,2022-04-04T04:00:09,www.piespace.example/pies,
228,Page Viewed,2022-04-04T04:14:42,www.piespace.example/pies,
91,Page Viewed,2022-04-04T04:15:23,www.piespace.example/pies,
91,Page Viewed,2022-04-04T04:18:26,www.piespace.example/help,
228,Page Viewed,2022-04-04T04:30:10,www.piespace.example/login,
156,Page Viewed,2022-04-04T04:31:58,www.piespace.example/help,
91,Page Viewed,2022-04-04T04:35:42,www.piespace.example/invite,
228,Page Viewed,2022-04-04T04:44:43,www.piespace.example/home,
91,Page Viewed,2022-04-04T04:47:05,www.piespace.example/invite,
91,Page Viewed,2022-04-04T04:48:37,www.piespace.example/pies,
281,Button Clicked,2022-04-04T05:02:20,,Checkout
211,Page Viewed,2022-04-04T05:03:06,www.piespace.example/help,
430,Button Clicked,2022-04-04T05:08:47,,Create Item
430,Page Viewed,2022-04-04T05:09:21,www.piespace.example/login,
228,Page Viewed,2022-04-04T05:18:13,www.piespace.example/pies,
6,Page Viewed,2022-04-04T05:22:39,www.piespace.example/home,
228,Page Viewed,2022-04-04T05:23:24,www.piespace.example/help,
46,Page Viewed,2022-04-04T05:36:13,www.piespace.example/pies,
211,Page Viewed,2022-04-04T05:44:36,www.piespace.example/pies,
58,Button Clicked,2022-04-04T06:17:28,,Create Item
184,Button Clicked,2022-04-04T06:27:56,,Subscribe
228,Page Viewed,2022-04-04T06:31:50,www.piespace.example/login,
184,Page Viewed,2022-04-04T06:42:13,www.piespace.example/login,
184,Page Viewed,2022-04-04T06:44:15,www.piespace.example/invite,
12,Page Viewed,2022-04-04T06:51:54,www.piespace.example/login,
12,Page Viewed,2022-04-04T06:51:54,www.piespace.example/login,
89,Page Viewed,2022-04-04T06:52:18,www.piespace.example/home,
89,Page Viewed,2022-04-04T06:53:57,www.piespace.example/login,
228,Page Viewed,2022-04-04T06:56:57,www.piespace.example/home,
68,Button Clicked,2022-04-04T06:58:01,,Invite
80,Page Viewed,2022-04-04T07:14:06,www.piespace.example/invite,
228,Page Viewed,2022-04-04T07:16:47,www.piespace.example/invite,
58,Page Viewed,2022-04-04T07:30:23,www.piespace.example/home,
228,Page Viewed,2022-04-04T07:31:17,www.piespace.example/pies,
168,Page Viewed,2022-04-04T07:37:30,www.piespace.example/home,
68,Button Clicked,2022-04-04T07:39:56,,Create Item
12,Page Viewed,2022-04-04T07:45:05,www.piespace.example/invite,
12,Page Viewed,2022-04-04T07:45:05,www.piespace.example/login,
58,Page Viewed,2022-04-04T07:46:17,www.piespace.example/home,
12,Page Viewed,2022-04-04T07:56:59,www.piespace.example/invite,
80,Page Viewed,2022-04-04T08:01:10,www.piespace.example/home,
293,Page Viewed,2022-04-04T08:06:00,www.piespace.example/login,
34,Page Viewed,2022-04-04T08:07:08,www.piespace.example/home,
46,Page Viewed,2022-04-04T08:09:15,www.piespace.example/login,
228,Page Viewed,2022-04-04T08:19:08,www.piespace.example/help,
20,Page Viewed,2022-04-04T08:19:54,www.piespace.example/home,
68,Button Clicked,2022-04-04T08:20:29,,Subscribe
46,Page Viewed,2022-04-04T08:22:09,www.piespace.example/login,
80,Page Viewed,2022-04-04T08:35:28,www.piespace.example/invite,
58,Page Viewed,2022-04-04T08:50:30,www.piespace.example/home,
80,Page Viewed,2022-04-04T08:52:58,www.piespace.example/help,
6,Button Clicked,2022-04-04T09:03:25,,Invite
12,Page Viewed,2022-04-04T09:07:58,www.piespace.example/home,
12,Page Viewed,2022-04-04T09:07:58,www.piespace.example/pies,
6,Page Viewed,2022-04-04T09:09:39,www.piespace.example/help,
6,Page Viewed,2022-04-04T09:09:39,www.piespace.example/pies,
6,Page Viewed,2022-04-04T09:09:40,www.piespace.example/login,
12,Button Clicked,2022-04-04T09:11:20,,Checkout
12,Page Viewed,2022-04-04T09:17:07,www.piespace.example/pies,
12,Page Viewed,2022-04-04T09:17:07,www.piespace.example/home,
12,Page Viewed,2022-04-04T09:17:08,www.piespace.example/home,
12,Page Viewed,2022-04-04T09:17:08,www.piespace.example/help,
12,Page Viewed,2022-04-04T09:17:08,www.piespace.example/home,
12,Page Viewed,2022-04-04T09:17:09,www.piespace.example/help,
12,Page Viewed,2022-04-04T09:17:10,www.piespace.example/home,
80,Page Viewed,2022-04-04T09:18:49,www.piespace.example/help,
506,Page Viewed,2022-04-04T09:28:42,www.piespace.example/login,
234,Page Viewed,2022-04-04T09:32:37,www.piespace.example/login,
234,Page Viewed,2022-04-04T09:46:20,www.piespace.example/home,
12,Page Viewed,2022-04-04T09:47:01,www.piespace.example/help,
234,Page Viewed,2022-04-04T09:47:18,www.piespace.example/home,
1000,Button Clicked,2022-04-04T09:48:35,,Invite
1000,Page Viewed,2022-04-04T09:51:38,www.piespace.example/help,
209,Button Clicked,2022-04-04T09:54:49,,Checkout
1000,Page Viewed,2022-04-04T09:55:08,www.piespace.example/invite,
209,Page Viewed,2022-04-04T09:55:43,www.piespace.example/help,
209,Page Viewed,2022-04-04T10:02:21,www.piespace.example/invite,
22,Page Viewed,2022-04-04T10:11:10,www.piespace.example/login,
58,Page Viewed,2022-04-04T10:18:11,www.piespace.example/home,
11,Page Viewed,2022-04-04T10:34:29,www.piespace.example/login,
11,Page Viewed,2022-04-04T10:36:10,www.piespace.example/invite,
20,Page Viewed,2022-04-04T10:38:10,www.piespace.example/help,
11,Page Viewed,2022-04-04T10:39:54,www.piespace.example/login,
68,Page Viewed,2022-04-04T10:44:09,www.piespace.example/home,
11,Page Viewed,2022-04-04T10:44:24,www.piespace.example/home,
11,Page Viewed,2022-04-04T10:48:59,www.piespace.example/home,
12,Page Viewed,2022-04-04T10:52:38,www.piespace.example/invite,
20,Page Viewed,2022-04-04T10:56:24,www.piespace.example/home,
12,Page Viewed,2022-04-04T11:00:10,www.piespace.example/pies,
12,Page Viewed,2022-04-04T11:00:10,www.piespace.example/invite,
12,Page Viewed,2022-04-04T11:00:10,www.piespace.example/login,
12,Page Viewed,2022-04-04T11:00:10,www.piespace.example/login,
12,Page Viewed,2022-04-04T11:00:11,www.piespace.example/help,
506,Page Viewed,2022-04-04T11:04:15,www.piespace.example/home,
11,Button Clicked,2022-04-04T11:06:23,,Invite
11,Page Viewed,2022-04-04T11:07:23,www.piespace.example/pies,
428,Page Viewed,2022-04-04T11:13:23,www.piespace.example/home,
285,Button Clicked,2022-04-04T11:22:28,,Checkout
285,Page Viewed,2022-04-04T11:22:33,www.piespace.example/pies,
285,Page Viewed,2022-04-04T11:23:32,www.piespace.example/invite,
643,Page Viewed,2022-04-04T11:33:47,www.piespace.example/invite,
126,Page Viewed,2022-04-04T11:36:57,www.piespace.example/pies,
126,Page Viewed,2022-04-04T11:39:36,www.piespace.example/pies,
397,Button Clicked,2022-04-04T11:44:41,,Checkout
397,Page Viewed,2022-04-04T11:44:52,www.piespace.example/help,
168,Page Viewed,2022-04-04T11:47:28,www.piespace.example/home,
291,Page Viewed,2022-04-04T11:52:34,www.piespace.example/home,
291,Page Viewed,2022-04-04T11:52:34,www.piespace.example/invite,
6,Page Viewed,2022-04-04T11:55:35,www.piespace.example/invite,
168,Page Viewed,2022-04-04T11:56:15,www.piespace.example/login,
108,Page Viewed,2022-04-04T11:57:55,www.piespace.example/invite,
113,Button Clicked,2022-04-04T11:59:43,,Create Item
108,Page Viewed,2022-04-04T12:03:01,www.piespace.example/home,
428,Page Viewed,2022-04-04T12:03:16,www.piespace.example/invite,
126,Page Viewed,2022-04-04T12:05:42,www.piespace.example/login,
1380,Page Viewed,2022-04-04T12:08:54,www.piespace.example/invite,
168,Button Clicked,2022-04-04T12:11:10,,Subscribe
168,Page Viewed,2022-04-04T12:11:17,www.piespace.example/login,
126,Page Viewed,2022-04-04T12:12:47,www.piespace.example/invite,
77,Page Viewed,2022-04-04T12:13:16,www.piespace.example/help,
20,Page Viewed,2022-04-04T12:16:34,www.piespace.example/home,
388,Page Viewed,2022-04-04T12:16:47,www.piespace.example/home,
388,Page Viewed,2022-04-04T12:16:47,www.piespace.example/help,
126,Page Viewed,2022-04-04T12:17:00,www.piespace.example/home,
428,Page Viewed,2022-04-04T12:18:18,www.piespace.example/home,
126,Page Viewed,2022-04-04T12:19:26,www.piespace.example/pies,
20,Page Viewed,2022-04-04T12:19:38,www.piespace.example/pies,
388,Page Viewed,2022-04-04T12:21:50,www.piespace.example/login,
89,Button Clicked,2022-04-04T12:22:24,,Invite
1264,Page Viewed,2022-04-04T12:23:03,www.piespace.example/invite,
108,Page Viewed,2022-04-04T12:23:20,www.piespace.example/help,
428,Page Viewed,2022-04-04T12:23:24,www.piespace.example/invite,
89,Page Viewed,2022-04-04T12:23:46,www.piespace.example/invite,
2,Page Viewed,2022-04-04T12:25:19,www.piespace.example/home,
89,Page Viewed,2022-04-04T12:25:24,www.piespace.example/help,
142,Button Clicked,2022-04-04T12:28:34,,Signup
2,Page Viewed,2022-04-04T12:29:02,www.piespace.example/help,
2,Page Viewed,2022-04-04T12:36:58,www.piespace.example/home,
261,Button Clicked,2022-04-04T12:41:47,,Subscribe
108,Page Viewed,2022-04-04T12:45:14,www.piespace.example/invite,
232,Button Clicked,2022-04-04T12:45:40,,Create Item
232,Page Viewed,2022-04-04T12:45:53,www.piespace.example/login,
130,Page Viewed,2022-04-04T12:45:53,www.piespace.example/home,
108,Page Viewed,2022-04-04T12:53:42,www.piespace.example/invite,
108,Page Viewed,2022-04-04T12:55:16,www.piespace.example/login,
261,Page Viewed,2022-04-04T12:55:25,www.piespace.example/login,
388,Page Viewed,2022-04-04T12:57:44,www.piespace.example/login,
80,Page Viewed,2022-04-04T13:01:51,www.piespace.example/login,
428,Page Viewed,2022-04-04T13:06:33,www.piespace.example/login,
428,Page Viewed,2022-04-04T13:09:04,www.piespace.example/invite,
637,Page Viewed,2022-04-04T13:29:30,www.piespace.example/login,
56,Page Viewed,2022-04-04T13:46:48,www.piespace.example/home,
1264,Page Viewed,2022-04-04T13:50:01,www.piespace.example/home,
1264,Page Viewed,2022-04-04T13:56:22,www.piespace.example/login,
1264,Page Viewed,2022-04-04T13:56:22,www.piespace.example/help,
108,Page Viewed,2022-04-04T14:00:20,www.piespace.example/pies,
484,Button Clicked,2022-04-04T14:04:17,,Signup
637,Page Viewed,2022-04-04T14:05:06,www.piespace.example/pies,
108,Page Viewed,2022-04-04T14:08:01,www.piespace.example/home,
637,Page Viewed,2022-04-04T14:08:09,www.piespace.example/home,
331,Button Clicked,2022-04-04T14:12:14,,Invite
484,Page Viewed,2022-04-04T14:13:27,www.piespace.example/login,
331,Button Clicked,2022-04-04T14:15:05,,Create Item
162,Button Clicked,2022-04-04T14:20:35,,Subscribe
162,Page Viewed,2022-04-04T14:21:07,www.piespace.example/invite,
484,Page Viewed,2022-04-04T14:21:14,www.piespace.example/help,
484,Page Viewed,2022-04-04T14:21:31,www.piespace.example/invite,
484,Page Viewed,2022-04-04T14:30:54,www.piespace.example/home,
108,Page Viewed,2022-04-04T14:34:16,www.piespace.example/invite,
42,Page Viewed,2022-04-04T14:34:44,www.piespace.example/help,
42,Page Viewed,2022-04-04T14:34:44,www.piespace.example/login,
7,Page Viewed,2022-04-04T14:35:11,www.piespace.example/home,
108,Page Viewed,2022-04-04T14:36:16,www.piespace.example/home,
484,Page Viewed,2022-04-04T14:38:45,www.piespace.example/help,
484,Page Viewed,2022-04-04T14:39:27,www.piespace.example/invite,
53,Page Viewed,2022-04-04T14:39:41,www.piespace.example/pies,
53,Page Viewed,2022-04-04T14:39:41,www.piespace.example/help,
53,Page Viewed,2022-04-04T14:39:41,www.piespace.example/home,
47,Button Clicked,2022-04-04T14:40:24,,Signup
20,Page Viewed,2022-04-04T14:42:29,www.piespace.example/login,
20,Page Viewed,2022-04-04T14:42:30,www.piespace.example/invite,
2,Page Viewed,2022-04-04T14:44:07,www.piespace.example/login,
1264,Page Viewed,2022-04-04T14:44:24,www.piespace.example/invite,
1264,Page Viewed,2022-04-04T14:44:24,www.piespace.example/pies,
108,Page Viewed,2022-04-04T14:45:25,www.piespace.example/login,
108,Button Clicked,2022-04-04T14:47:13,,Subscribe
108,Page Viewed,2022-04-04T14:47:49,www.piespace.example/login,
108,Page Viewed,2022-04-04T14:54:20,www.piespace.example/invite,
219,Page Viewed,2022-04-04T14:56:33,www.piespace.example/help,
6,Page Viewed,2022-04-04T14:58:35,www.piespace.example/invite,
20,Button Clicked,2022-04-04T15:03:41,,Signup
49,Page Viewed,2022-04-04T15:08:24,www.piespace.example/pies,
6,Page Viewed,2022-04-04T15:08:45,www.piespace.example/login,
56,Page Viewed,2022-04-04T15:13:17,www.piespace.example/invite,
165,Page Viewed,2022-04-04T15:22:19,www.piespace.example/pies,
244,Page Viewed,2022-04-04T15:31:10,www.piespace.example/home,
285,Button Clicked,2022-04-04T15:31:56,,Checkout
20,Page Viewed,2022-04-04T15:39:53,www.piespace.example/invite,
20,Page Viewed,2022-04-04T15:41:03,www.piespace.example/home,
285,Page Viewed,2022-04-04T15:47:23,www.piespace.example/home,
89,Page Viewed,2022-04-04T15:48:51,www.piespace.example/pies,
20,Page Viewed,2022-04-04T15:50:51,www.piespace.example/login,
285,Page Viewed,2022-04-04T15:52:00,www.piespace.example/pies,
285,Page Viewed,2022-04-04T15:53:21,www.piespace.example/help,
65,Page Viewed,2022-04-04T15:56:44,www.piespace.example/help,
285,Page Viewed,2022-04-04T15:57:56,www.piespace.example/invite,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/home,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/help,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/invite,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/help,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/pies,
20,Page Viewed,2022-04-04T16:00:19,www.piespace.example/home,
170,Page Viewed,2022-04-04T16:00:45,www.piespace.example/home,
215,Page Viewed,2022-04-04T16:02:09,www.piespace.example/pies,
285,Page Viewed,2022-04-04T16:07:16,www.piespace.example/invite,
215,Page Viewed,2022-04-04T16:07:32,www.piespace.example/pies,
285,Page Viewed,2022-04-04T16:07:41,www.piespace.example/invite,
