Account ID,Payment,Expected Invoice,Plan,Date Received
488,251.5,TRUE,Basic,1/21/23
484,251.5,TRUE,Basic,1/21/23
477,1455,TRUE,Business,1/21/23
490,251.5,TRUE,Basic,1/21/23
482,295,TRUE,Basic,1/21/23
480,353,TRUE,Basic,1/21/23
457,541.5,TRUE,Basic,1/21/23
486,251.5,TRUE,Basic,1/21/23
461,251.5,TRUE,Basic,1/21/23
474,245.7,TRUE,Basic,1/21/23
483,1455,TRUE,Business,1/21/23
463,295,TRUE,Basic,1/21/23
495,440,TRUE,Basic,1/21/23
493,1185.3,TRUE,Basic,1/21/23
492,251.5,TRUE,Basic,1/21/23
481,266,TRUE,Basic,1/21/23
491,251.5,TRUE,Basic,1/21/23
494,251.5,TRUE,Basic,1/21/23
419,1347.7,TRUE,Basic,1/22/23
436,251.5,TRUE,Basic,1/22/23
442,266,TRUE,Basic,1/22/23
423,251.5,TRUE,Basic,1/22/23
424,2064,TRUE,Business,1/22/23
446,370.4,TRUE,Basic,1/22/23
421,251.5,TRUE,Basic,1/22/23
417,251.5,TRUE,Basic,1/22/23
443,802.5,TRUE,Basic,1/22/23
444,251.5,TRUE,Basic,1/22/23
447,840.2,TRUE,Basic,1/22/23
452,495.1,TRUE,Basic,1/22/23
415,295,TRUE,Basic,1/22/23
441,251.5,TRUE,Basic,1/22/23
416,251.5,TRUE,Basic,1/22/23
451,251.5,TRUE,Basic,1/22/23
426,437.1,TRUE,Basic,1/22/23
431,251.5,TRUE,Basic,1/22/23
414,309.5,TRUE,Basic,1/22/23
449,295,TRUE,Basic,1/22/23
435,840.2,TRUE,Basic,1/22/23
420,234.1,TRUE,Basic,1/22/23
398,251.5,TRUE,Basic,1/23/23
372,321.1,TRUE,Basic,1/23/23
403,295,TRUE,Basic,1/23/23
401,1112.8,TRUE,Basic,1/23/23
384,266,TRUE,Basic,1/23/23
394,251.5,TRUE,Basic,1/23/23
390,295,TRUE,Basic,1/23/23
404,309.5,TRUE,Basic,1/23/23
386,295,TRUE,Basic,1/23/23
395,271.8,TRUE,Basic,1/23/23
373,251.5,TRUE,Basic,1/23/23
400,234.1,TRUE,Basic,1/23/23
391,469,TRUE,Basic,1/23/23
388,1455,TRUE,Business,1/23/23
387,396.5,TRUE,Basic,1/23/23
406,234.1,TRUE,Basic,1/23/23
393,280.5,TRUE,Basic,1/23/23
392,515.4,TRUE,Basic,1/23/23
405,251.5,TRUE,Basic,1/23/23
375,396.5,TRUE,Basic,1/23/23
377,251.5,TRUE,Basic,1/23/23
410,750.3,TRUE,Basic,1/23/23
407,184.8,TRUE,Basic,1/23/23
376,295,TRUE,Basic,1/23/23
378,234.1,TRUE,Basic,1/23/23
409,251.5,TRUE,Basic,1/23/23
385,251.5,TRUE,Basic,1/23/23
371,295,TRUE,Basic,1/23/23
408,271.8,TRUE,Basic,1/23/23
397,251.5,TRUE,Basic,1/23/23
370,251.5,TRUE,Basic,1/23/23
381,669.1,TRUE,Basic,1/23/23
396,251.5,TRUE,Basic,1/23/23
362,251.5,TRUE,Basic,1/24/23
340,251.5,TRUE,Basic,1/24/23
359,599.5,TRUE,Basic,1/24/23
352,2098.8,TRUE,Business,1/24/23
341,379.1,TRUE,Basic,1/24/23
346,251.5,TRUE,Basic,1/24/23
350,608.2,TRUE,Basic,1/24/23
356,318.2,TRUE,Basic,1/24/23
351,251.5,TRUE,Basic,1/24/23
343,587.9,TRUE,Basic,1/24/23
363,318.2,TRUE,Basic,1/24/23
357,295,TRUE,Basic,1/24/23
358,251.5,TRUE,Basic,1/24/23
349,251.5,TRUE,Basic,1/24/23
360,271.8,TRUE,Basic,1/24/23
361,251.5,TRUE,Basic,1/24/23
309,295,TRUE,Basic,1/25/23
304,251.5,TRUE,Basic,1/25/23
311,405.2,TRUE,Basic,1/25/23
306,324,TRUE,Basic,1/25/23
310,338.5,TRUE,Basic,1/25/23
305,251.5,TRUE,Basic,1/25/23
303,1716,TRUE,Business,1/25/23
820,295,TRUE,Basic,2/14/23
770,295,TRUE,Basic,2/15/23
758,295,TRUE,Basic,2/15/23
765,295,TRUE,Basic,2/15/23
698,295,TRUE,Basic,2/16/23
704,295,TRUE,Basic,2/16/23
710,295,TRUE,Basic,2/16/23
706,498,TRUE,Basic,2/16/23
669,295,TRUE,Basic,2/17/23
692,384.9,TRUE,Basic,2/17/23
644,295,TRUE,Basic,2/17/23
689,295,TRUE,Basic,2/17/23
599,295,TRUE,Basic,2/18/23
561,251.5,TRUE,Basic,2/19/23
547,1945.1,TRUE,Business,2/19/23
539,295,TRUE,Basic,2/19/23
535,295,TRUE,Basic,2/19/23
548,654.6,TRUE,Basic,2/19/23
563,295,TRUE,Basic,2/19/23
536,295,TRUE,Basic,2/19/23
568,295,TRUE,Basic,2/19/23
544,274.7,TRUE,Basic,2/19/23
558,251.5,TRUE,Basic,2/19/23
546,469,TRUE,Basic,2/19/23
543,295,TRUE,Basic,2/19/23
553,1536.2,TRUE,Business,2/19/23
545,266,TRUE,Basic,2/19/23
550,309.5,TRUE,Basic,2/19/23
551,492.2,TRUE,Basic,2/19/23
538,1510.1,TRUE,Basic,2/19/23
527,585,TRUE,Basic,2/20/23
497,387.8,TRUE,Basic,2/20/23
531,295,TRUE,Basic,2/20/23
506,251.5,TRUE,Basic,2/20/23
496,251.5,TRUE,Basic,2/20/23
530,295,TRUE,Basic,2/20/23
502,2090.1,TRUE,Business,2/20/23
508,387.8,TRUE,Basic,2/20/23
528,251.5,TRUE,Basic,2/20/23
505,251.5,TRUE,Basic,2/20/23
503,251.5,TRUE,Basic,2/20/23
504,295,TRUE,Basic,2/20/23
498,251.5,TRUE,Basic,2/20/23
501,251.5,TRUE,Basic,2/20/23
509,271.8,TRUE,Basic,2/20/23
482,266,TRUE,Basic,2/21/23
481,237,TRUE,Basic,2/21/23
457,657.5,TRUE,Basic,2/21/23
486,251.5,TRUE,Basic,2/21/23
484,251.5,TRUE,Basic,2/21/23
477,1455,TRUE,Business,2/21/23
490,251.5,TRUE,Basic,2/21/23
488,251.5,TRUE,Basic,2/21/23
461,251.5,TRUE,Basic,2/21/23
466,295,TRUE,Basic,2/21/23
495,480.6,TRUE,Basic,2/21/23
474,251.5,TRUE,Basic,2/21/23
480,353,TRUE,Basic,2/21/23
459,353,TRUE,Basic,2/21/23
491,251.5,TRUE,Basic,2/21/23
492,251.5,TRUE,Basic,2/21/23
494,251.5,TRUE,Basic,2/21/23
487,280.5,TRUE,Basic,2/21/23
493,1159.2,TRUE,Basic,2/21/23
463,295,TRUE,Basic,2/21/23
462,251.5,TRUE,Basic,2/21/23
483,1455,TRUE,Business,2/21/23
448,251.5,TRUE,Basic,2/22/23
436,251.5,TRUE,Basic,2/22/23
414,344.3,TRUE,Basic,2/22/23
426,431.3,TRUE,Basic,2/22/23
415,295,TRUE,Basic,2/22/23
449,367.5,TRUE,Basic,2/22/23
452,518.3,TRUE,Basic,2/22/23
442,266,TRUE,Basic,2/22/23
447,840.2,TRUE,Basic,2/22/23
421,251.5,TRUE,Basic,2/22/23
441,251.5,TRUE,Basic,2/22/23
417,251.5,TRUE,Basic,2/22/23
450,251.5,TRUE,Basic,2/22/23
434,251.5,TRUE,Basic,2/22/23
424,2478.7,TRUE,Business,2/22/23
435,788,TRUE,Basic,2/22/23
427,251.5,TRUE,Basic,2/22/23
419,1594.2,TRUE,Basic,2/22/23
444,251.5,TRUE,Basic,2/22/23
431,251.5,TRUE,Basic,2/22/23
433,251.5,TRUE,Basic,2/22/23
430,251.5,TRUE,Basic,2/22/23
451,251.5,TRUE,Basic,2/22/23
443,848.9,TRUE,Basic,2/22/23
416,251.5,TRUE,Basic,2/22/23
423,251.5,TRUE,Basic,2/22/23
446,437.1,TRUE,Basic,2/22/23
439,251.5,TRUE,Basic,2/22/23
420,234.1,TRUE,Basic,2/22/23
425,251.5,TRUE,Basic,2/22/23
440,251.5,TRUE,Basic,2/22/23
410,744.5,TRUE,Basic,2/23/23
371,312.4,TRUE,Basic,2/23/23
380,1658,TRUE,Business,2/23/23
401,2075.6,TRUE,Basic,2/23/23
385,251.5,TRUE,Basic,2/23/23
412,251.5,TRUE,Basic,2/23/23
397,251.5,TRUE,Basic,2/23/23
377,251.5,TRUE,Basic,2/23/23
383,280.5,TRUE,Basic,2/23/23
381,808.3,TRUE,Basic,2/23/23
384,295,TRUE,Basic,2/23/23
398,251.5,TRUE,Basic,2/23/23
407,251.5,TRUE,Basic,2/23/23
388,1455,TRUE,Business,2/23/23
370,251.5,TRUE,Basic,2/23/23
369,251.5,TRUE,Basic,2/23/23
387,535.7,TRUE,Basic,2/23/23
378,234.1,TRUE,Basic,2/23/23
400,234.1,TRUE,Basic,2/23/23
403,295,TRUE,Basic,2/23/23
376,295,TRUE,Basic,2/23/23
406,234.1,TRUE,Basic,2/23/23
408,266,TRUE,Basic,2/23/23
375,382,TRUE,Basic,2/23/23
404,309.5,TRUE,Basic,2/23/23
373,251.5,TRUE,Basic,2/23/23
394,251.5,TRUE,Basic,2/23/23
393,408.1,TRUE,Basic,2/23/23
390,295,TRUE,Basic,2/23/23
367,1455,TRUE,Business,2/23/23
405,251.5,TRUE,Basic,2/23/23
392,518.3,TRUE,Basic,2/23/23
372,344.3,TRUE,Basic,2/23/23
399,1455,TRUE,Business,2/23/23
386,350.1,TRUE,Basic,2/23/23
409,251.5,TRUE,Basic,2/23/23
395,312.4,TRUE,Basic,2/23/23
396,324,TRUE,Basic,2/23/23
391,492.2,TRUE,Basic,2/23/23
347,1455,TRUE,Business,2/24/23
360,402.3,TRUE,Basic,2/24/23
346,251.5,TRUE,Basic,2/24/23
355,251.5,TRUE,Basic,2/24/23
361,251.5,TRUE,Basic,2/24/23
343,590.8,TRUE,Basic,2/24/23
333,251.5,TRUE,Basic,2/24/23
365,251.5,TRUE,Basic,2/24/23
363,309.5,TRUE,Basic,2/24/23
345,251.5,TRUE,Basic,2/24/23
359,660.4,TRUE,Basic,2/24/23
349,251.5,TRUE,Basic,2/24/23
351,251.5,TRUE,Basic,2/24/23
358,251.5,TRUE,Basic,2/24/23
350,599.5,TRUE,Basic,2/24/23
356,332.7,TRUE,Basic,2/24/23
341,326.9,TRUE,Basic,2/24/23
362,251.5,TRUE,Basic,2/24/23
325,251.5,TRUE,Basic,2/24/23
352,2177.1,TRUE,Business,2/24/23
357,295,TRUE,Basic,2/24/23
340,402.3,TRUE,Basic,2/24/23
305,251.5,TRUE,Basic,2/25/23
306,324,TRUE,Basic,2/25/23
304,251.5,TRUE,Basic,2/25/23
311,486.4,TRUE,Basic,2/25/23
309,295,TRUE,Basic,2/25/23
303,1771.1,TRUE,Business,2/25/23
310,338.5,TRUE,Basic,2/25/23
301,1513,TRUE,Business,2/25/23
820,295,TRUE,Basic,3/14/23
758,295,TRUE,Basic,3/15/23
770,295,TRUE,Basic,3/15/23
765,295,TRUE,Basic,3/15/23
706,492.2,TRUE,Basic,3/16/23
710,295,TRUE,Basic,3/16/23
698,295,TRUE,Basic,3/16/23
704,295,TRUE,Basic,3/16/23
708,295,TRUE,Basic,3/16/23
689,295,TRUE,Basic,3/17/23
692,382,TRUE,Basic,3/17/23
669,295,TRUE,Basic,3/17/23
644,295,TRUE,Basic,3/17/23
690,875,TRUE,Premium,3/17/23
599,295,TRUE,Basic,3/18/23
604,295,TRUE,Basic,3/18/23
561,251.5,TRUE,Basic,3/19/23
563,295,TRUE,Basic,3/19/23
548,651.7,TRUE,Basic,3/19/23
553,1513,TRUE,Business,3/19/23
545,266,TRUE,Basic,3/19/23
546,538.6,TRUE,Basic,3/19/23
535,295,TRUE,Basic,3/19/23
536,295,TRUE,Basic,3/19/23
543,295,TRUE,Basic,3/19/23
551,547.3,TRUE,Basic,3/19/23
547,1890,TRUE,Business,3/19/23
550,370.4,TRUE,Basic,3/19/23
558,251.5,TRUE,Basic,3/19/23
568,295,TRUE,Basic,3/19/23
544,266,TRUE,Basic,3/19/23
539,295,TRUE,Basic,3/19/23
538,1556.5,TRUE,Basic,3/19/23
557,251.5,TRUE,Basic,3/19/23
567,295,TRUE,Basic,3/19/23
527,556,TRUE,Basic,3/20/23
502,2206.1,TRUE,Business,3/20/23
503,251.5,TRUE,Basic,3/20/23
504,295,TRUE,Basic,3/20/23
530,295,TRUE,Basic,3/20/23
497,425.5,TRUE,Basic,3/20/23
496,251.5,TRUE,Basic,3/20/23
498,251.5,TRUE,Basic,3/20/23
531,295,TRUE,Basic,3/20/23
505,251.5,TRUE,Basic,3/20/23
506,251.5,TRUE,Basic,3/20/23
509,286.3,TRUE,Basic,3/20/23
508,411,TRUE,Basic,3/20/23
528,251.5,TRUE,Basic,3/20/23
501,251.5,TRUE,Basic,3/20/23
487,451.6,TRUE,Basic,3/21/23
494,268.9,TRUE,Basic,3/21/23
482,280.5,TRUE,Basic,3/21/23
483,1455,TRUE,Business,3/21/23
466,321.1,TRUE,Basic,3/21/23
490,251.5,TRUE,Basic,3/21/23
495,527,TRUE,Basic,3/21/23
493,1211.4,TRUE,Basic,3/21/23
488,251.5,TRUE,Basic,3/21/23
486,251.5,TRUE,Basic,3/21/23
491,251.5,TRUE,Basic,3/21/23
474,295,TRUE,Basic,3/21/23
477,1455,TRUE,Business,3/21/23
459,367.5,TRUE,Basic,3/21/23
484,271.8,TRUE,Basic,3/21/23
492,251.5,TRUE,Basic,3/21/23
453,1455,TRUE,Business,3/21/23
463,295,TRUE,Basic,3/21/23
461,251.5,TRUE,Basic,3/21/23
480,326.9,TRUE,Basic,3/21/23
457,651.7,TRUE,Basic,3/21/23
462,251.5,TRUE,Basic,3/21/23
481,251.5,TRUE,Basic,3/21/23
436,251.5,TRUE,Basic,3/22/23
445,251.5,TRUE,Basic,3/22/23
430,251.5,TRUE,Basic,3/22/23
435,770.6,TRUE,Basic,3/22/23
439,251.5,TRUE,Basic,3/22/23
442,266,TRUE,Basic,3/22/23
418,1687,TRUE,Business,3/22/23
444,251.5,TRUE,Basic,3/22/23
429,1455,TRUE,Business,3/22/23
413,251.5,TRUE,Basic,3/22/23
426,518.3,TRUE,Basic,3/22/23
446,431.3,TRUE,Basic,3/22/23
443,869.2,TRUE,Basic,3/22/23
437,1455,TRUE,Business,3/22/23
415,312.4,TRUE,Basic,3/22/23
440,251.5,TRUE,Basic,3/22/23
416,251.5,TRUE,Basic,3/22/23
419,1710.2,TRUE,Basic,3/22/23
417,251.5,TRUE,Basic,3/22/23
420,234.1,TRUE,Basic,3/22/23
423,251.5,TRUE,Basic,3/22/23
448,268.9,TRUE,Basic,3/22/23
421,251.5,TRUE,Basic,3/22/23
431,251.5,TRUE,Basic,3/22/23
425,251.5,TRUE,Basic,3/22/23
450,350.1,TRUE,Basic,3/22/23
449,358.8,TRUE,Basic,3/22/23
427,251.5,TRUE,Basic,3/22/23
447,840.2,TRUE,Basic,3/22/23
433,251.5,TRUE,Basic,3/22/23
441,251.5,TRUE,Basic,3/22/23
452,643,TRUE,Basic,3/22/23
434,251.5,TRUE,Basic,3/22/23
422,1455,TRUE,Business,3/22/23
432,3862,TRUE,Business,3/22/23
414,324,TRUE,Basic,3/22/23
451,251.5,TRUE,Basic,3/22/23
424,2261.2,TRUE,Business,3/22/23
394,251.5,TRUE,Basic,3/23/23
392,567.6,TRUE,Basic,3/23/23
407,251.5,TRUE,Basic,3/23/23
399,1455,TRUE,Business,3/23/23
378,234.1,TRUE,Basic,3/23/23
367,6176.2,TRUE,Business,3/23/23
380,1890,TRUE,Business,3/23/23
385,251.5,TRUE,Basic,3/23/23
368,251.5,TRUE,Basic,3/23/23
403,295,TRUE,Basic,3/23/23
404,309.5,TRUE,Basic,3/23/23
393,425.5,TRUE,Basic,3/23/23
401,2385.9,TRUE,Basic,3/23/23
391,524.1,TRUE,Basic,3/23/23
390,295,TRUE,Basic,3/23/23
370,251.5,TRUE,Basic,3/23/23
402,295,TRUE,Basic,3/23/23
397,251.5,TRUE,Basic,3/23/23
410,906.9,TRUE,Basic,3/23/23
386,477.7,TRUE,Basic,3/23/23
396,332.7,TRUE,Basic,3/23/23
406,234.1,TRUE,Basic,3/23/23
384,373.3,TRUE,Basic,3/23/23
373,251.5,TRUE,Basic,3/23/23
388,1455,TRUE,Business,3/23/23
369,251.5,TRUE,Basic,3/23/23
387,521.2,TRUE,Basic,3/23/23
376,295,TRUE,Basic,3/23/23
408,289.2,TRUE,Basic,3/23/23
389,251.5,TRUE,Basic,3/23/23
409,251.5,TRUE,Basic,3/23/23
383,280.5,TRUE,Basic,3/23/23
412,251.5,TRUE,Basic,3/23/23
381,776.4,TRUE,Basic,3/23/23
372,347.2,TRUE,Basic,3/23/23
398,251.5,TRUE,Basic,3/23/23
377,251.5,TRUE,Basic,3/23/23
395,295,TRUE,Basic,3/23/23
375,382,TRUE,Basic,3/23/23
400,234.1,TRUE,Basic,3/23/23
371,361.7,TRUE,Basic,3/23/23
405,251.5,TRUE,Basic,3/23/23
333,251.5,TRUE,Basic,3/24/23
357,295,TRUE,Basic,3/24/23
351,251.5,TRUE,Basic,3/24/23
352,2362.7,TRUE,Business,3/24/23
325,251.5,TRUE,Basic,3/24/23
356,338.5,TRUE,Basic,3/24/23
344,251.5,TRUE,Basic,3/24/23
365,251.5,TRUE,Basic,3/24/23
336,396.5,TRUE,Basic,3/24/23
362,251.5,TRUE,Basic,3/24/23
345,280.5,TRUE,Basic,3/24/23
363,324,TRUE,Basic,3/24/23
355,251.5,TRUE,Basic,3/24/23
353,1484,TRUE,Business,3/24/23
347,1739.2,TRUE,Business,3/24/23
358,251.5,TRUE,Basic,3/24/23
340,419.7,TRUE,Basic,3/24/23
348,1571,TRUE,Business,3/24/23
361,251.5,TRUE,Basic,3/24/23
343,631.4,TRUE,Basic,3/24/23
346,274.7,TRUE,Basic,3/24/23
350,599.5,TRUE,Basic,3/24/23
349,251.5,TRUE,Basic,3/24/23
360,466.1,TRUE,Basic,3/24/23
341,338.5,TRUE,Basic,3/24/23
359,677.8,TRUE,Basic,3/24/23
311,489.3,TRUE,Basic,3/25/23
310,338.5,TRUE,Basic,3/25/23
304,251.5,TRUE,Basic,3/25/23
306,341.4,TRUE,Basic,3/25/23
301,1788.5,TRUE,Business,3/25/23
305,251.5,TRUE,Basic,3/25/23
303,1745,TRUE,Business,3/25/23
309,295,TRUE,Basic,3/25/23
820,295,TRUE,Basic,4/14/23
827,295,TRUE,Basic,4/14/23
763,295,TRUE,Basic,4/15/23
770,295,TRUE,Basic,4/15/23
758,295,TRUE,Basic,4/15/23
765,295,TRUE,Basic,4/15/23
698,295,TRUE,Basic,4/16/23
706,503.8,TRUE,Basic,4/16/23
710,295,TRUE,Basic,4/16/23
704,295,TRUE,Basic,4/16/23
721,295,TRUE,Basic,4/16/23
708,295,TRUE,Basic,4/16/23
644,295,TRUE,Basic,4/17/23
692,382,TRUE,Basic,4/17/23
690,875,TRUE,Premium,4/17/23
689,295,TRUE,Basic,4/17/23
669,295,TRUE,Basic,4/17/23
604,295,TRUE,Basic,4/18/23
599,295,TRUE,Basic,4/18/23
543,295,TRUE,Basic,4/19/23
557,251.5,TRUE,Basic,4/19/23
536,295,TRUE,Basic,4/19/23
567,295,TRUE,Basic,4/19/23
533,1455,TRUE,Business,4/19/23
535,295,TRUE,Basic,4/19/23
568,295,TRUE,Basic,4/19/23
547,1988.6,TRUE,Business,4/19/23
558,251.5,TRUE,Basic,4/19/23
545,266,TRUE,Basic,4/19/23
544,266,TRUE,Basic,4/19/23
546,541.5,TRUE,Basic,4/19/23
563,295,TRUE,Basic,4/19/23
539,295,TRUE,Basic,4/19/23
561,251.5,TRUE,Basic,4/19/23
551,669.1,TRUE,Basic,4/19/23
538,619.8,TRUE,Basic,4/19/23
553,1513,TRUE,Business,4/19/23
548,477.7,TRUE,Basic,4/19/23
560,309.5,TRUE,Basic,4/19/23
540,251.5,TRUE,Basic,4/19/23
550,376.2,TRUE,Basic,4/19/23
549,251.5,TRUE,Basic,4/19/23
556,251.5,TRUE,Basic,4/19/23
496,251.5,TRUE,Basic,4/20/23
504,295,TRUE,Basic,4/20/23
528,251.5,TRUE,Basic,4/20/23
527,573.4,TRUE,Basic,4/20/23
531,295,TRUE,Basic,4/20/23
509,280.5,TRUE,Basic,4/20/23
501,251.5,TRUE,Basic,4/20/23
506,251.5,TRUE,Basic,4/20/23
502,2391.7,TRUE,Business,4/20/23
498,251.5,TRUE,Basic,4/20/23
500,251.5,TRUE,Basic,4/20/23
499,1455,TRUE,Business,4/20/23
529,251.5,TRUE,Basic,4/20/23
505,251.5,TRUE,Basic,4/20/23
516,251.5,TRUE,Basic,4/20/23
512,251.5,TRUE,Basic,4/20/23
497,382,TRUE,Basic,4/20/23
503,251.5,TRUE,Basic,4/20/23
530,295,TRUE,Basic,4/20/23
508,396.5,TRUE,Basic,4/20/23
490,251.5,TRUE,Basic,4/21/23
486,251.5,TRUE,Basic,4/21/23
456,295,TRUE,Basic,4/21/23
482,280.5,TRUE,Basic,4/21/23
484,266,TRUE,Basic,4/21/23
466,309.5,TRUE,Basic,4/21/23
485,251.5,TRUE,Basic,4/21/23
493,1286.8,TRUE,Basic,4/21/23
480,379.1,TRUE,Basic,4/21/23
459,338.5,TRUE,Basic,4/21/23
481,251.5,TRUE,Basic,4/21/23
455,266,TRUE,Basic,4/21/23
487,512.5,TRUE,Basic,4/21/23
489,382,TRUE,Basic,4/21/23
492,251.5,TRUE,Basic,4/21/23
458,295,TRUE,Basic,4/21/23
472,295,TRUE,Basic,4/21/23
470,1455,TRUE,Business,4/21/23
464,251.5,TRUE,Basic,4/21/23
495,666.2,TRUE,Basic,4/21/23
491,251.5,TRUE,Basic,4/21/23
474,280.5,TRUE,Basic,4/21/23
483,1550.7,TRUE,Business,4/21/23
461,251.5,TRUE,Basic,4/21/23
457,643,TRUE,Basic,4/21/23
462,251.5,TRUE,Basic,4/21/23
494,266,TRUE,Basic,4/21/23
467,280.5,TRUE,Basic,4/21/23
463,295,TRUE,Basic,4/21/23
454,251.5,TRUE,Basic,4/21/23
477,1455,TRUE,Business,4/21/23
453,1455,TRUE,Business,4/21/23
488,251.5,TRUE,Basic,4/21/23
438,251.5,TRUE,Basic,4/22/23
429,1597.1,TRUE,Business,4/22/23
444,251.5,TRUE,Basic,4/22/23
420,234.1,TRUE,Basic,4/22/23
421,251.5,TRUE,Basic,4/22/23
436,251.5,TRUE,Basic,4/22/23
426,550.2,TRUE,Basic,4/22/23
415,309.5,TRUE,Basic,4/22/23
448,266,TRUE,Basic,4/22/23
430,274.7,TRUE,Basic,4/22/23
441,251.5,TRUE,Basic,4/22/23
427,251.5,TRUE,Basic,4/22/23
447,840.2,TRUE,Basic,4/22/23
439,251.5,TRUE,Basic,4/22/23
446,483.5,TRUE,Basic,4/22/23
414,324,TRUE,Basic,4/22/23
417,254.4,TRUE,Basic,4/22/23
432,4363.7,TRUE,Business,4/22/23
449,370.4,TRUE,Basic,4/22/23
442,266,TRUE,Basic,4/22/23
445,251.5,TRUE,Basic,4/22/23
419,1698.6,TRUE,Basic,4/22/23
450,193.5,TRUE,Basic,4/22/23
437,1455,TRUE,Business,4/22/23
416,251.5,TRUE,Basic,4/22/23
413,361.7,TRUE,Basic,4/22/23
422,1455,TRUE,Business,4/22/23
443,822.8,TRUE,Basic,4/22/23
434,251.5,TRUE,Basic,4/22/23
451,251.5,TRUE,Basic,4/22/23
435,799.6,TRUE,Basic,4/22/23
418,1808.8,TRUE,Business,4/22/23
425,251.5,TRUE,Basic,4/22/23
433,251.5,TRUE,Basic,4/22/23
431,251.5,TRUE,Basic,4/22/23
423,251.5,TRUE,Basic,4/22/23
452,645.9,TRUE,Basic,4/22/23
424,2452.6,TRUE,Business,4/22/23
440,277.6,TRUE,Basic,4/22/23
384,353,TRUE,Basic,4/23/23
403,295,TRUE,Basic,4/23/23
412,251.5,TRUE,Basic,4/23/23
375,486.4,TRUE,Basic,4/23/23
367,4285.4,TRUE,Business,4/23/23
380,1898.7,TRUE,Business,4/23/23
404,437.1,TRUE,Basic,4/23/23
383,280.5,TRUE,Basic,4/23/23
392,782.2,TRUE,Basic,4/23/23
393,483.5,TRUE,Basic,4/23/23
399,1455,TRUE,Business,4/23/23
373,251.5,TRUE,Basic,4/23/23
390,295,TRUE,Basic,4/23/23
397,251.5,TRUE,Basic,4/23/23
410,941.7,TRUE,Basic,4/23/23
381,437.1,TRUE,Basic,4/23/23
378,234.1,TRUE,Basic,4/23/23
388,1455,TRUE,Business,4/23/23
382,251.5,TRUE,Basic,4/23/23
394,271.8,TRUE,Basic,4/23/23
385,251.5,TRUE,Basic,4/23/23
371,379.1,TRUE,Basic,4/23/23
369,251.5,TRUE,Basic,4/23/23
409,251.5,TRUE,Basic,4/23/23
395,295,TRUE,Basic,4/23/23
407,251.5,TRUE,Basic,4/23/23
406,234.1,TRUE,Basic,4/23/23
372,338.5,TRUE,Basic,4/23/23
389,251.5,TRUE,Basic,4/23/23
386,425.5,TRUE,Basic,4/23/23
377,251.5,TRUE,Basic,4/23/23
408,280.5,TRUE,Basic,4/23/23
405,251.5,TRUE,Basic,4/23/23
400,234.1,TRUE,Basic,4/23/23
387,532.8,TRUE,Basic,4/23/23
396,324,TRUE,Basic,4/23/23
398,251.5,TRUE,Basic,4/23/23
376,295,TRUE,Basic,4/23/23
402,295,TRUE,Basic,4/23/23
401,2580.2,TRUE,Basic,4/23/23
368,251.5,TRUE,Basic,4/23/23
391,512.5,TRUE,Basic,4/23/23
370,251.5,TRUE,Basic,4/23/23
325,266,TRUE,Basic,4/24/23
333,251.5,TRUE,Basic,4/24/23
342,251.5,TRUE,Basic,4/24/23
344,251.5,TRUE,Basic,4/24/23
355,251.5,TRUE,Basic,4/24/23
341,338.5,TRUE,Basic,4/24/23
353,1858.1,TRUE,Business,4/24/23
362,251.5,TRUE,Basic,4/24/23
340,396.5,TRUE,Basic,4/24/23
336,547.3,TRUE,Basic,4/24/23
352,2432.3,TRUE,Business,4/24/23
346,266,TRUE,Basic,4/24/23
358,251.5,TRUE,Basic,4/24/23
343,747.4,TRUE,Basic,4/24/23
363,324,TRUE,Basic,4/24/23
349,251.5,TRUE,Basic,4/24/23
357,295,TRUE,Basic,4/24/23
345,318.2,TRUE,Basic,4/24/23
351,251.5,TRUE,Basic,4/24/23
354,251.5,TRUE,Basic,4/24/23
348,1872.6,TRUE,Business,4/24/23
347,1600,TRUE,Business,4/24/23
356,338.5,TRUE,Basic,4/24/23
360,405.2,TRUE,Basic,4/24/23
350,599.5,TRUE,Basic,4/24/23
365,271.8,TRUE,Basic,4/24/23
361,251.5,TRUE,Basic,4/24/23
359,715.5,TRUE,Basic,4/24/23
305,251.5,TRUE,Basic,4/25/23
304,251.5,TRUE,Basic,4/25/23
310,338.5,TRUE,Basic,4/25/23
309,295,TRUE,Basic,4/25/23
306,338.5,TRUE,Basic,4/25/23
301,1687,TRUE,Business,4/25/23
303,1745,TRUE,Business,4/25/23
311,466.1,TRUE,Basic,4/25/23
820,295,TRUE,Basic,5/14/23
827,295,TRUE,Basic,5/14/23
758,295,TRUE,Basic,5/15/23
763,399.4,TRUE,Basic,5/15/23
770,295,TRUE,Basic,5/15/23
765,295,TRUE,Basic,5/15/23
773,251.5,TRUE,Basic,5/15/23
708,295,TRUE,Basic,5/16/23
710,295,TRUE,Basic,5/16/23
721,295,TRUE,Basic,5/16/23
704,295,TRUE,Basic,5/16/23
706,515.4,TRUE,Basic,5/16/23
698,295,TRUE,Basic,5/16/23
644,295,TRUE,Basic,5/17/23
690,875,TRUE,Premium,5/17/23
669,295,TRUE,Basic,5/17/23
692,382,TRUE,Basic,5/17/23
689,295,TRUE,Basic,5/17/23
613,251.5,TRUE,Basic,5/18/23
604,295,TRUE,Basic,5/18/23
585,251.5,TRUE,Basic,5/18/23
